,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
218,ENSG00000286288,11.6385538093557,-1.43319741463485,0.525248044331832,-3.5650994106692,0.000363718301640179,0.0362998218338718
219,ENSG00000286662,9.31163931198364,-1.55634277322077,0.529757388087148,-3.37606137184428,0.000735315150272309,0.0498546589017145
220,ENSG00000286679,60.4623063173434,-1.69600230132797,0.485306049716604,-3.60947896691324,0.000306812648633324,0.0329468143602529
221,ENSG00000287067,16.0939392862976,-1.73693946980418,0.5297088047658,-3.92738551698254,8.58742742278784e-05,0.0172582591581303
222,ENSG00000287077,7.80157605102425,-1.4016546618028,0.523558167878027,-3.51462663485688,0.000440372653647278,0.0388392479133509
223,ENSG00000287087,18.0262400161632,-1.54175038491787,0.529771427845677,-3.42108778642298,0.000623711961374186,0.0467412397947268
224,ENSG00000287185,12.8406419015424,-1.13212518788281,0.503021709726843,-3.99366379226007,6.50600988613162e-05,0.0160690818999741
225,ENSG00000287271,14.9233402378215,-1.68361678610169,0.52783030177081,-3.59247782162765,0.000327548539478461,0.0346057826170245
226,ENSG00000287475,5.70698172160429,-1.26812649661407,0.514656810924806,-3.52164955516016,0.00042887068038635,0.038534905879
227,ENSG00000287896,5.95085791481086,-1.33753297156318,0.518600910709327,-3.65912180576637,0.00025308103544641,0.0298158910399411
228,ENSG00000287980,8.08955958873925,-1.2482234654409,0.508894565512635,-4.17888358581955,2.92943579453358e-05,0.0110928457490439
229,ENSG00000288033,7.34147037910351,-1.18247750979723,0.506656049666386,-3.8063432690003,0.000141036598889712,0.0223765364238443
230,ENSG00000288095,19.2521651072546,-1.81977705209763,0.529144333723988,-4.65346036316586,3.26410372156195e-06,0.00446941037847551
231,ENSG00000288598,74.7764766027164,-1.24905132979592,0.519279360092499,-3.41598582132494,0.000635515558848787,0.0472239008729367
